QSO                        RA        DEC       zem         Ref                 INSTR  SPEC_FILE
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_G140Lhi_c.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_ECH-B_2594_c.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_ECH-B_c.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_G160M_1223_1293_c.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_G160Mhi_c.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_G160Mlo_c.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_G160Mmd_c.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_G160M_1520_c.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_G160M_1258_c.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_G160M_1223_c.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  STIS  PKS2155-30_E140M_F.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  STIS  PKS2155-30_E140M_E.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  STIS  PKS2155-30_E140M_c.fits

HDFS-223338-603329-QSO  338.40696  -60.55803  2.23800     1998ApJ...499L.135S  STIS  HDFS-22333_E230M_F.fits
HDFS-223338-603329-QSO  338.40696  -60.55803  2.23800     1998ApJ...499L.135S  STIS  HDFS-22333_G230L_F.fits
HDFS-223338-603329-QSO  338.40696  -60.55803  2.23800     1998ApJ...499L.135S  STIS  HDFS-22333_G430L_F.fits
HDFS-223338-603329-QSO  338.40696  -60.55803  2.23800     1998ApJ...499L.135S  STIS  HDFS-22333_G140L_F.fits
HDFS-223338-603329-QSO  338.40696  -60.55803  2.23800     1998ApJ...499L.135S  STIS  HDFS-22333_G430M_F.fits
HDFS-223338-603329-QSO  338.40696  -60.55803  2.23800     1998ApJ...499L.135S  STIS  HDFS-22333_E230M_E.fits
HDFS-223338-603329-QSO  338.40696  -60.55803  2.23800     1998ApJ...499L.135S  STIS  HDFS-22333_G230L_E.fits
HDFS-223338-603329-QSO  338.40696  -60.55803  2.23800     1998ApJ...499L.135S  STIS  HDFS-22333_G430L_E.fits
HDFS-223338-603329-QSO  338.40696  -60.55803  2.23800     1998ApJ...499L.135S  STIS  HDFS-22333_G140L_E.fits
HDFS-223338-603329-QSO  338.40696  -60.55803  2.23800     1998ApJ...499L.135S  STIS  HDFS-22333_G430M_E.fits
HDFS-223338-603329-QSO  338.40696  -60.55803  2.23800     1998ApJ...499L.135S  STIS  HDFS-22333_E230M_c.fits

                AKN564  340.66392   29.72536  0.02468     1999ApJS..121..287H  FUSE  AKN564lif1a.fits
                AKN564  340.66392   29.72536  0.02468     1999ApJS..121..287H  FUSE  AKN564sic2b.fits
                AKN564  340.66392   29.72536  0.02468     1999ApJS..121..287H  FUSE  AKN564sic1b.fits
                AKN564  340.66392   29.72536  0.02468     1999ApJS..121..287H  FUSE  AKN564lif2a.fits
                AKN564  340.66392   29.72536  0.02468     1999ApJS..121..287H  FUSE  AKN564lif1b.fits
                AKN564  340.66392   29.72536  0.02468     1999ApJS..121..287H  FUSE  AKN564sic2a.fits
                AKN564  340.66392   29.72536  0.02468     1999ApJS..121..287H  FUSE  AKN564sic1a.fits
                AKN564  340.66392   29.72536  0.02468     1999ApJS..121..287H  FUSE  AKN564lif2b.fits
                AKN564  340.66392   29.72536  0.02468     1999ApJS..121..287H  FUSE  AKN564lif1a_c.fits
                AKN564  340.66392   29.72536  0.02468     1999ApJS..121..287H  FUSE  AKN564sic2b_c.fits
                AKN564  340.66392   29.72536  0.02468     1999ApJS..121..287H  FUSE  AKN564sic1b_c.fits
                AKN564  340.66392   29.72536  0.02468     1999ApJS..121..287H  FUSE  AKN564lif2a_c.fits
                AKN564  340.66392   29.72536  0.02468     1999ApJS..121..287H  FUSE  AKN564lif1b_c.fits
                AKN564  340.66392   29.72536  0.02468     1999ApJS..121..287H  FUSE  AKN564sic2a_c.fits
                AKN564  340.66392   29.72536  0.02468     1999ApJS..121..287H  FUSE  AKN564sic1a_c.fits
                AKN564  340.66392   29.72536  0.02468     1999ApJS..121..287H  FUSE  AKN564lif2b_c.fits
                AKN564  340.66392   29.72536  0.02468     1999ApJS..121..287H  STIS  AKN564_STI_G230L_F.fits
                AKN564  340.66392   29.72536  0.02468     1999ApJS..121..287H  STIS  AKN564_STI_G140L_F.fits
                AKN564  340.66392   29.72536  0.02468     1999ApJS..121..287H  STIS  AKN564_STI_E140M_F.fits
                AKN564  340.66392   29.72536  0.02468     1999ApJS..121..287H  STIS  AKN564_STI_G230L_E.fits
                AKN564  340.66392   29.72536  0.02468     1999ApJS..121..287H  STIS  AKN564_STI_G140L_E.fits
                AKN564  340.66392   29.72536  0.02468     1999ApJS..121..287H  STIS  AKN564_STI_E140M_E.fits
                AKN564  340.66392   29.72536  0.02468     1999ApJS..121..287H  STIS  AKN564_STI_E140M_c.fits

               NGC7469  345.81508    8.87380  0.01632     1996ApJS..106...27K  FUSE  NGC7469lif2a.fits
               NGC7469  345.81508    8.87380  0.01632     1996ApJS..106...27K  FUSE  NGC7469sic2b.fits
               NGC7469  345.81508    8.87380  0.01632     1996ApJS..106...27K  FUSE  NGC7469lif1a.fits
               NGC7469  345.81508    8.87380  0.01632     1996ApJS..106...27K  FUSE  NGC7469lif2b.fits
               NGC7469  345.81508    8.87380  0.01632     1996ApJS..106...27K  FUSE  NGC7469sic1a.fits
               NGC7469  345.81508    8.87380  0.01632     1996ApJS..106...27K  FUSE  NGC7469sic2a.fits
               NGC7469  345.81508    8.87380  0.01632     1996ApJS..106...27K  FUSE  NGC7469lif1b.fits
               NGC7469  345.81508    8.87380  0.01632     1996ApJS..106...27K  FUSE  NGC7469lif2a_c.fits
               NGC7469  345.81508    8.87380  0.01632     1996ApJS..106...27K  FUSE  NGC7469sic2b_c.fits
               NGC7469  345.81508    8.87380  0.01632     1996ApJS..106...27K  FUSE  NGC7469lif1a_c.fits
               NGC7469  345.81508    8.87380  0.01632     1996ApJS..106...27K  FUSE  NGC7469lif2b_c.fits
               NGC7469  345.81508    8.87380  0.01632     1996ApJS..106...27K  FUSE  NGC7469sic1a_c.fits
               NGC7469  345.81508    8.87380  0.01632     1996ApJS..106...27K  FUSE  NGC7469sic2a_c.fits
               NGC7469  345.81508    8.87380  0.01632     1996ApJS..106...27K  FUSE  NGC7469lif1b_c.fits
               NGC7469  345.81508    8.87380  0.01632     1996ApJS..106...27K  STIS  NGC7469_ST_G230MB_F.fits
               NGC7469  345.81508    8.87380  0.01632     1996ApJS..106...27K  STIS  NGC7469_ST_E140M_F.fits
               NGC7469  345.81508    8.87380  0.01632     1996ApJS..106...27K  STIS  NGC7469_ST_G230MB_E.fits
               NGC7469  345.81508    8.87380  0.01632     1996ApJS..106...27K  STIS  NGC7469_ST_E140M_E.fits
               NGC7469  345.81508    8.87380  0.01632     1996ApJS..106...27K  STIS  NGC7469_ST_G230MB_c.fits
               NGC7469  345.81508    8.87380  0.01632     1996ApJS..106...27K  STIS  NGC7469_ST_E140M_c.fits

            PG2302+029  346.18750    3.19611  1.04400     1983ApJ...269..352S  STIS  PG2302+029_G230LB_F.fits
            PG2302+029  346.18750    3.19611  1.04400     1983ApJ...269..352S  STIS  PG2302+029_E230M_F.fits
            PG2302+029  346.18750    3.19611  1.04400     1983ApJ...269..352S  STIS  PG2302+029_G140L_F.fits
            PG2302+029  346.18750    3.19611  1.04400     1983ApJ...269..352S  STIS  PG2302+029_G230LB_E.fits
            PG2302+029  346.18750    3.19611  1.04400     1983ApJ...269..352S  STIS  PG2302+029_E230M_E.fits
            PG2302+029  346.18750    3.19611  1.04400     1983ApJ...269..352S  STIS  PG2302+029_G140L_E.fits
            PG2302+029  346.18750    3.19611  1.04400     1983ApJ...269..352S  STIS  PG2302+029_G230LB_c.fits
            PG2302+029  346.18750    3.19611  1.04400     1983ApJ...269..352S  STIS  PG2302+029_E230M_c.fits

